event_link,title,dates,description,info,img_url,location_url,location_name
/la-ciudad/agenda/detalle-actividad/index.html?id=139370,Naturaleza en Resistencia. Re-pensar la Colección,"['25/4/2025', '12/10/2026']","Con fondos de la colección municipal se presenta la exposición temporal Naturaleza en resistencia. Re-pensar la colección  que ofrecerá desde una clave transversal, un recorrido por composiciones paisajísticas desde el siglo XIX hasta el XXI, que celebran la diversidad en la representación de la naturaleza. A modo de gabinete de maravillas o de curiosidades se exhiben más de 80 obras de diferentes medios artísticos, de 59 artistas españoles (de ellos 17 malagueños) y 11  internacionales, en la tercera planta de MUCAC. Desde los paisajes decimonónicos, en los que la naturaleza se muestra sublime hasta las visiones del siglo XXI que reflexionan sobre la sostenibilidad y el impacto del ser humano en el medio ambiente, para reflexionar, en clave ecologista,  sobre nuestra relación con el medioambiente. Desde Carlos de Haes, a Juan del Junco, pasando por la obra de Richard Long, o Cristina Iglesias, ¿entre los artistas seleccionados que ponen el foco en nuestro entorno natural.
Destinatarios: todos los públicos","Evento:
Museo Centro de Arte Contemporáneo, Málaga (MuCAC sede la Coracha) la coracha)
Otros lugares:
Museo Centro de Arte Contemporáneo, Málaga (MuCAC sede la Coracha) 
Horario:
De martes a Domingo de 10h a 20h
Teléfono:
(+34) 951 92 87 10
Web:
https://www.cultura.malaga.eu
Precio:
Precios: Acceso gratuito
Email:
infomucac@malaga.eu
Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=138899,"TEATRO ""BODAS DE SANGRE DE FEDERICO GARCÍA LORCA"" Compañía Catarsis en Solidaridad con los fines de Asociación Asamma","['26/4/2025', '26/4/2025']","Compañía Catarsis.  En Solidaridad con los fines de Asociación Asamma  


Historia real de principios del siglo XX, el tema principal tratado en este gran drama es la vida y la muerte. Narra la historia de dos familias enfrentadas a muerte, un matrimonio impuesto, la joven antes de casarse decide huir con su primo en el último momento, esto desata la furia del novio quien los persigue hasta encontrarlos, en el enfrentamiento la honra y la venganza se cobraron su tributo de sangre.
Protagonistas:
 Ángeles Ruiz Moreno (en el papel de la novia).
 Carmen Sánchez Zambrana (en el papel de la madre del novio).
Diego Banderas de las Heras (en el papel de Leonardo)
 Juan Manuel Roldán Portillo  (en el papel del novio).
Luis Miguel Bonet Teixeira (en el papel del padre de la novia).
Herminia Rojas Gavilán (en el papel de la mujer de Leonardo).
Antonia Caminero Molina (en el papel de suegra de Leonardo).
 Mª Carmen Quintero González (en el papel de la criada).
Laura Roldán Iglesias (en el papel de la vecina y cantante).
Adriana Jiménez Mesa (en el papel de la niña, bailaora con castañuelas).
Carlos Robles Palomo (técnico de la compañía teatral que introducir la música, luces e imágenes de la obra).","Evento:
LA CAJA BLANCA - Auditorio 2025
Horario:
19:00 horas

Precio:
 Donativo:15 Euros. En solidaridad con los fines de Asamma (Asociación para la atención a Mujeres operadas de cáncer de mama) 



Entradas en: Sede de Asamma, en Málaga, calle Jaboneros nº 11: 
Apto para todos los públicos..
Aforo condicionado a la Legislación Vigente..

Destinatarios:

 
 Todas la edades",,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=2770,La Caja Blanca
/la-ciudad/agenda/detalle-actividad/index.html?id=139133,45º Carrera Popular El Palo,"['27/4/2025', '27/4/2025']",,"Evento:
Eventos Deportivos Área de Deporte 2025
Otros lugares:
Distrito Málaga Este
Precio:
Menores de 18 años gratis - Mayores de 18 años 5 ¿
Email:
asociacion@elpalo.org
Destinatarios:

 
 Todas la edades",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48917/ImagenAgenda48917,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139149,Club de Lectura para Adultos. B.P.M. Manuel Altolaguirre,"['28/4/2025', '28/4/2025']","Dirigido a: Personas adultas. PREVIA INSCRIPCIÓN. Contenido: La lectura es un placer que se disfruta en solitario pero  se convierte en apasionante cuando las aventuras leídas se comparten con otras personas.
El club de lectura está formado por un número de  personas  que se reúnen regularmente en la biblioteca para compartir la experiencia de la lectura mediante el comentario del libro elegido; Los clubs de lectura se reúnen una vez al mes salvo en periodo estival y van dirigido tanto a público infantil como a adultos. Libro: Cosas pequeñas como esas, de Claire Keegan","Evento:
Plan de Fomento a la Lectura en las Bibliotecas Municipales 2025
Horario:
18:00 h.
Teléfono:
951 92 6176
Precio:
Gratuito
Email:
biblio.maltolaguirre@malaga.eu
Destinatarios:

 
 Adultos",/export/shared/corporativas/default/agenda-l.png,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=116,"Biblioteca Pública Municipal ""Manuel Altolaguirre"" (Cruz)"
/la-ciudad/agenda/detalle-actividad/index.html?id=138906,"PERFORMANCE ""MAREAS DE DANZA"" CONTRATIEMPO CAMEI","['29/4/2025', '29/4/2025']","Academia Contratiempo Camei. Danza contemporánea/performance 
""Mareas de Danza"" es una performance de la escuela y la compañía amateur del Centro Artístico Contratiempo.
Es una celebración de la danza, el movimiento, la interpretación y la poética del arte enfocado en la vida que nos da bailar con intención de contagiar esta vitalidad danzada.
Compañía Amateur de Danza Contemporánea y Danza Teatro que crea desde la
vulnerabilidad humana, la poesía, la feminidad, la naturaleza y el dinamismo físico de la danza.
Autoras: Rosa Aledo, Daniela Jamila, Gaby Pardo, María Benítez Márquez, Miriam Antiñolo Fernández-Casamayor, Alba Martín Hernando

Fotografías: 
Ana @annulicreativa
Suso Miragaya @jmsusobnw","Evento:
LA CAJA BLANCA - Auditorio 2025
Horario:
20:00 horas
Precio:
 Precio normal: 7 Euros, Precio venta anticipada:5 Euros



Punto de venta de entradas: Pago por Bizum al 642.590.636 con Concepto ""MAREAS""
ENVIAR justificante por WHATSAPP (642590636) para
recibir la Entrada Digital por whatsapp 
Apto para todos los públicos..
Aforo condicionado a la Legislación Vigente..

Destinatarios:

 
 Todas la edades",,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=2770,La Caja Blanca
/la-ciudad/agenda/detalle-actividad/index.html?id=139229,Cita con el Tablero. Taller de Ajedrez Infantil. BPM Cristóbal Cuevas,"['30/4/2025', '30/4/2025']",Dirigido a: niños/as de 6 a 12 años. PREVIA INSCRIPCIÓN. Contenido: Taller de iniciación al ajedrez dirigido a los más pequeños y coordinado por Enrique Díaz Fernández.          2025/04/07 14:04:07 2025/04/07 14:04:22,"Evento:
Plan de Fomento a la Lectura en las Bibliotecas Municipales 2025
Horario:
18:30 horas
Teléfono:
951 92 6184
Precio:
Gratuito
Email:
biblio.ccuevas@malaga.eu
Destinatarios:

 
 Infantil",/export/shared/corporativas/default/agenda-l.png,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=3011,"Biblioteca Pública Municipal ""Cristóbal Cuevas"" (Bailén-Miraflores)"
/la-ciudad/agenda/detalle-actividad/index.html?id=139329,Los Números Mandan y Yo Decido. Analiza la Viabilidad Económica,"['30/4/2025', '30/4/2025']",El objetivo del taller es guiarte en el análisis detallado con las herramientas adecuadas para conocer la viabilidad económica de tu idea de negocio.,"Evento:
IMFE: UNIDAD DE EMPRESAS
Otros lugares:
Unidad de Empresas del IMFE en C/ Victoria nº9 
Horario:
De 10:00 h a 13:00 h
Web:
https://imfe.malaga.eu/imfeinscripciones/inscripcion//14088
Precio:
Gratuito
Email:
emprendedore@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 11/4/2025
 
 Hasta 
 
 30/4/2025

Destinatarios:

 
 Todas la edades",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48996/ImagenAgenda48996,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139156,Taller de Poesía Grupo 21. B.P.M. Manuel Altolaguirre,"['30/4/2025', '30/4/2025']","Dirigido. Público adulto. PREVIA INSCRIPCIÓN
Contenido. Taller de poesía donde se trabaja con distintos recursos poéticos  dando a conocer poetas de diferentes etapas y movimientos literarios. Organizado por la Asociación Grupo 21 y dirigido por Francisco Sánchez.","Evento:
Plan de Fomento a la Lectura en las Bibliotecas Municipales 2025
Horario:
17:30 horas
Teléfono:
951 92 6176
Precio:
Gratuito
Email:
biblio.maltolaguirre@malaga.eu
Destinatarios:

 
 Adultos",/export/shared/corporativas/default/agenda-l.png,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=116,"Biblioteca Pública Municipal ""Manuel Altolaguirre"" (Cruz)"
/la-ciudad/agenda/detalle-actividad/index.html?id=139330,Inglés Inicial (FCOE09),"['5/5/2025', '5/6/2025']","¿ Identificación de un repertorio amplio pero sencillo de vocabulario, estructuras y fórmulas aprendidas.
¿ Comunicación adecuada en un registro neutro, aunque con suficiente flexibilidad como para adaptarse a diferentes situaciones.
¿ Expresión correcta de lo que se pretende decir sobre todo en situaciones imprevistas y de cierta tensión.","Evento:
IMFE: Formación online
Otros lugares:
Online
Horario:
Online
Web:
https://imfe.malaga.eu/imfeinscripciones/inscripcion/14108
Precio:
Gratuito
Email:
froliva@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 10/4/2025
 
 Hasta 
 
 5/5/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48976/ImagenAgenda48976,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139144,HTML 5 y CSS 3 (Online),"['5/5/2025', '8/6/2025']","Con el objeto de facilitar la inserción laboral se ha puesto en marcha el Programa de Competencias Profesionales para el Empleo que se compone de acciones formativas eminentemente prácticas orientados al desarrollo de competencias transversales indispensables, que permitirán afrontar con mayor garantía de éxito los procesos de selección a los que se enfrente la persona que busca empleo.
Los contenidos de este curso se corresponden con el Programa IFCM036PO del Catálogo de Especialidades Formativas del Servicio Público del Empleo Estatal (SEPE), quedando constancia de ello en el diploma acreditativo, siempre que se finalice satisfactoriamente el curso.","Evento:
IMFE: Competencias para el Empleo
Otros lugares:
Online a través de plataforma de teleformación
Horario:
Formación online
Teléfono:
951 92 76 46 
Web:
https://imfe.malaga.eu/proximos-cursos/index.html?categoria=Competencias%20para%20el%20Empleo&codCurso=2490
Precio:
Gratuito
Email:
daguilar@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 4/4/2024
 
 Hasta 
 
 29/4/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48919/ImagenAgenda48919,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139344,"Detección, Prevención y Gestión del Estrés (Edición 1)","['6/5/2025', '15/5/2025']","Con el objeto de facilitar la inserción laboral se ha puesto en marcha el Programa de Competencias Profesionales para el Empleo que se compone de acciones formativas eminentemente prácticas orientados al desarrollo de competencias transversales indispensables, que permitirán afrontar con mayor garantía de éxito los procesos de selección a los que se enfrente la persona que busca empleo.
Los contenidos de este curso se corresponden con el Programa SEAD048PO del Catálogo de Especialidades Formativas del Servicio Público del Empleo Estatal (SEPE), quedando constancia de ello en el diploma acreditativo, siempre que se finalice satisfactoriamente el curso.","Evento:
IMFE: Competencias para el Empleo
Otros lugares:
Las sesiones presenciales son en C/ Concejal Muñoz Cerván 3. Módulo 5 (Tabacalera)
Horario:
De 09:00 a 14:00 horas (días laborables)
Teléfono:
951 92 76 46 
Web:
https://imfe.malaga.eu/proximos-cursos/index.html?categoria=Competencias%20para%20el%20Empleo&codCurso=2483
Precio:
Gratuito
Email:
daguilar@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 16/4/2025
 
 Hasta 
 
 30/4/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48977/ImagenAgenda48977,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139260,XXIX MUESTRA GASTRONÓMICA POPULAR CHURRIANA 2025,"['8/4/2025', '10/5/2025']","El sábado 10 de Mayo, a las 14:00 h. disfrutaremos un año más de esta actividad gastronómica en Churriana, donde podremos disfrutar del arte culinario que tenemos en este Distrito 8.


El concurso tendrá lugar en los Jardines Gerald Brenan, situados en la Plaza de la Inmaculada 11, a las 14:00 h.

 Las solicitudes se podrán presentar preferentemente por la Sede Electrónica o en la OMAC Nº 8 Churriana (Pza. de la Inmaculada) en horario de 9:00 a 14:00 h.

Se otorgarán 3 premios en cada modalidad: salados y postres.

Primer premio: 200 Euros

Segundo premio: 150 Euros

Tercer premio: 125 Euros


Los concursantes podrán presentar todos los platos que deseen en cualquiera de las dos modalidades; no obstante sólo podrá recibir un premio entre las dos categorías.

El fallo del jurado se dará a conocer el mismo día 10 de mayo de 2025.

¿Te animas a participar?","Evento:
FERIA POPULAR DE CHURRIANA 2025 - SAN ISIDRO LABRADOR
Otros lugares:
JARDINES GERALD BRENAN
Horario:
A PARTIR DE LAS 14:00 HORAS
Teléfono:
951 92 60 48 - 951 92 93 71
Precio:
GRATUITO
Fecha Inscripción:

 
 Desde 
 
 8/4/2025
 
 Hasta 
 
 10/5/2025

Destinatarios:

 
 Todas la edades",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48944/ImagenAgenda48944,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139256,VIII CONCURSO ESCAPARATES FERIA CHURRIANA 2025,"['8/4/2025', '15/5/2025']","CONCURSO ESCAPARATES FERIA CHURRIANA 2025

Engalana tu Escaparate y apúntate al Concurso del Distrito

Este año un único premio dotado con 700 ¿

Plazo de Inscripción desde el día siguiente a su publicación y hasta el 5 de mayo de 2025.

Las visitas a los comercios se realizarán los días 7 y 8 de mayo.

La Resolución que se dará a conocer el día 15 de mayo en la Caseta Municipal del Recinto Ferial a las 22:30 horas.","Evento:
FERIA POPULAR DE CHURRIANA 2025 - SAN ISIDRO LABRADOR
Otros lugares:
ESCAPARATES COMERCIOS DE CHURRIANA
Horario:
HORARIO COMERCIAL
Teléfono:
951 92 60 48
Precio:
GRATUITO
Destinatarios:

 
 Todas la edades",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48939/ImagenAgenda48939,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139257,FERIA SAN ISIDRO LABRADOR CHURRIANA 2025,"['8/4/2025', '19/5/2025']","Un año más disfrutaremos de la Gran Feria de Churriana, en honor a San Isidro Labrador.

Dentro del programa de actividades podremos encontrar:

     - Romería 
     - Atracciones de Feria para todas las edades 
     - Actuaciones infantiles 
     - Conciertos para todas las edades 
   
La feria se celebrará entre el 15 y el 18 de Mayo, siendo el Lunes 19 de Mayo el Día Infantil.

¡Ven y Disfruta con nosotros!","Evento:
FERIA POPULAR DE CHURRIANA 2025 - SAN ISIDRO LABRADOR
Otros lugares:
RECINTO FERIAL EL PIZARRILLO
Horario:
TARDE-NOCHE
Teléfono:
951 92 93 71 - 951 92 60 48
Precio:
GRATUITO
Fecha Inscripción:

 
 Desde 
 
 8/4/2025
 
 Hasta 
 
 19/5/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139083,Exposición. Narrativa Esculpida. Suso de Marcos,"['4/4/2025', '1/6/2025']","Esta muestra expositiva pone de manifiesto la estrecha relación entre literatura y escultura que caracteriza la trayectoria artística del artista Suso de Marcos. En esta serie, compuesta por dieciséis piezas inspiradas en novelas de autores españoles contemporáneos, la literatura se convierte en punto de partida para la producción escultórica. El curso creativo del artista parte de una minuciosa disección del texto literario, identificando las claves simbólicas y emocionales que luego serán transfiguradas en formas tridimensionales. Más que una mera ilustración, cada ejercicio escultórico supone una reinterpretación subjetiva, donde los signos y elementos reconocibles funcionan como pistas que invitan a la participación activa del espectador.
La obra de Suso de Marcos se constituye, así como un espacio de indagación, donde literatura y escultura se retroalimentan, generando un flujo incesante de transformación. Despojada de prejuicios, atrae al espectador a sumergirse en un juego interpretativo que trasciende la simple contemplación, explorando los misterios de la creación artística.","Evento:
Archivo Municipal - Salas Mingorance
Horario:
De lunes a viernes de 10:00 h a 13:00 h y de 17:00 h a 20:00 h.
Sábados, domingos y festivos de 10:00 h a 13:00 h.
Web:
https://www.cultura.malaga.eu
Precio:
Precios: Entrada gratuita.
Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=127,Salas Mingorance del Archivo Municipal
/la-ciudad/agenda/detalle-actividad/index.html?id=139163,Exposición. Entre Amigos,"['1/4/2025', '26/4/2025']","Dirigido a: Todos los públicos. ENTRADA LIBRE. Contenido: Exposición de obras de artistas locales encabezados por el ceramista Pepe Chica. Se expondrán las creaciones de José Marchá, Mar Magui, Juan López, Marta Pariente, Ana Mª Aguilar, Manolo Robles y Antonio Quero.","Evento:
Plan de Fomento a la Lectura en las Bibliotecas Municipales 2025
Horario:
De lunes a viernes, de 9:00 h. a 21:00 h.


Teléfono:
951 92 6177
Web:
https://www.cultura.malaga.eu
Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=118,"Biblioteca Pública Municipal ""José Moreno Villa"" (Churriana)"
/la-ciudad/agenda/detalle-actividad/index.html?id=138185,Comunicación y Gestión de Alérgenos,"['14/5/2025', '14/5/2025']","CONTENIDOS:

Módulo 1- Legislación aplicable sobre alérgenos de obligada declaración y comunicación al consumidor: El Reglamento Europeo 1169/2011, sobre la información alimentaria facilitada al consumidor.
Módulo 2- El etiquetado de alérgenos en alimentos envasados, no envasados y de venta a distancia.
Módulo 3- Aspectos clave en la gestión de alérgenos y buenas prácticas de manipulación. Prevención de la contaminación cruzada.","Evento:
IMFE: Jornadas y seminarios 
Otros lugares:
Online
Horario:
08.30 A 14.30 H (SOLO UN DÍA DURANTE 6 HORAS)-A través de la plataforma GoToMeeting
Web:
https://imfe.malaga.eu/imfeinscripciones/inscripcion/13769
Precio:
Gratuito
Email:
imfeformacion@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 3/2/2025
 
 Hasta 
 
 4/5/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48701/ImagenAgenda48701,,
/la-ciudad/agenda/detalle-actividad/index.html?id=138818,"Plan de Igualdad. Desarrollo, Implantación, Sto. y Evaluación (ADGD204PO)","['27/3/2025', '25/4/2025']",Desde los antecedentes históricos y sociales hasta las técnicas de gestión de planes para la igualdad.,"Evento:
IMFE: Formación online
Otros lugares:
Online
Horario:
Online
Web:
https://imfe.malaga.eu/imfeinscripciones/inscripcion/13988
Precio:
Gratuito
Email:
froliva@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 12/3/2025
 
 Hasta 
 
 27/3/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48756/ImagenAgenda48756,,
/la-ciudad/agenda/detalle-actividad/index.html?id=139289,La Marcha del Mamut Málaga 2025,"['25/5/2025', '25/5/2025']",,"Evento:
Eventos Deportivos Área de Deporte 2025
Otros lugares:
Avenida Imperio Argentina nº2 
Precio:
59,90 euros
Email:
info@marchadelmamut.es
Fecha Inscripción:

 
 Desde 
 
 10/1/2025
 
 Hasta 
 
 23/5/2025

Destinatarios:

 
 Todas la edades",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48956/ImagenAgenda48956,,
/la-ciudad/agenda/detalle-actividad/index.html?id=138577,Fundamentos y Técnicas de Rehabilitación de Edificios,"['10/3/2025', '19/7/2025']","CONTENIDOS:

1. Fundamentos de la Rehabilitación

2. Trabajos de Rehabilitación y reparación de fachadas

3. Trabajos de Rehabilitación y reparación de cubiertas e instalaciones asociadas

4. Trabajos de Rehabilitación y reparación de elementos estructurales

5. Rehabilitación energética de edificios","Evento:
Formación Profesional para el Empleo
Otros lugares:
Avenida Jacinto Benavente 15
Horario:
martes y viernes de 16 a 21 h y sábados de 9 a 14 h
Web:
https://imfe.malaga.eu/imfeinscripciones/inscripcion/13187
Precio:
Gratuito
Email:
imfeformacion@malaga.eu
Fecha Inscripción:

 
 Desde 
 
 26/2/2025
 
 Hasta 
 
 14/3/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48899/ImagenAgenda48899,,
/la-ciudad/agenda/detalle-actividad/index.html?id=138364,Foro Greencities,"['1/10/2025', '2/10/2025']","Greencities, Urban Intelligence and Smart Mobility. Greencities volverá a ser en 2025 punto de encuentro de las ciudades y las empresas y entidades que trabajan en el impulso a los territorios inteligentes y sostenibles.","Evento:
Foro Greencities
Horario:
Día 1: de 8:30 a 18:30h
Día 2: de 8:30 a 15:00h
Teléfono:
952045500
Email:
info@fycma.com
Fecha Inscripción:

 
 Desde 
 
 19/2/2025
 
 Hasta 
 
 2/10/2025

Destinatarios:

 
 Adultos",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/48637/ImagenAgenda48637,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=267,Palacio de Ferias y Congresos de Málaga
/la-ciudad/agenda/detalle-actividad/index.html?id=136125,Belleza furtiva. Alisa Sibirskaya,"['7/11/2024', '27/4/2025']","Entendiendo, con Baudrillard, el trompe-lil como un ejercicio más metafísico que pictórico, Alisa Sibirskaya (Krasnoyarsk, Siberia, 1989) compone a partir de la fotografía escenas y mundos que nos trasladan a diferentes períodos de la historia de la pintura para reflexionar sobre el presente desde los lenguajes formales y temáticos del pasado.
Concebida como una revisión de los credos pictóricos y morales del pasado, Belleza furtiva presenta un diálogo con la tradición que aspira a cuestionar, con el género de la vanitas como principal hilo conductor, la vacuidad de unos discursos que pretendían convencernos de la futilidad de los placeres mundanos ante la certeza de la muerte.
Si las vanitas mostraban naturalezas muertas con frutas, flores y animales en estados de descomposición para ilustrar el carácter efímero de los placeres terrenales, Sibirskaya actualiza este tema para hablar de la cultura material de nuestro presente, exacerbada por la ausencia generalizada de sentido respecto a nuestra trascendencia.
La muestra ha sido comisariada por Natàlia Chocarro, asesora de arte de presidencia de la Fundació Vila Casas, dentro del programa Puntos de fuga, una propuesta que parte de los artistas del fondo de la colección para crear nuevas propuestas expositivas proyectadas dentro y fuera del territorio.","Evento:
Colección del Museo Ruso San Petersburgo. Málaga
Horario:
De 9:30 a 20:00 h., incluyendo festivos. Cerrado: todos los lunes, 1 de enero y 25 de diciembre. 


Teléfono:
(+34) 951 926 150
Web:
https://www.cultura.malaga.eu
Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,/la-ciudad/instalaciones-y-espacios/detalle-de-la-instalacion/?id=8008,"Colección del Museo Ruso, San Petersburgo Málaga"
/la-ciudad/agenda/detalle-actividad/index.html?id=135824,TALLER DE ZUMBA,"['9/10/2024', '4/10/2025']",Taller enfocado al aprendizaje y el ejercicio de la zumba,"Evento:
ACTIVIDADES GARCÍA GRANA
Otros lugares:
Centro ciudadano Rafael Dávila
Horario:
Lunes y Miércoles de 18.00 a 19.00
Fecha Inscripción:

 
 Desde 
 
 9/10/2024
 
 Hasta 
 
 9/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135717,APOYO ESCOLAR,"['7/10/2024', '7/10/2025']",Clases de apoyo escolar,"Evento:
ACTIVIDADES ACP
Otros lugares:
Centro ciudadano Rafael Dávila
Horario:
viernes de 16.00 a 21.00h
Fecha Inscripción:

 
 Desde 
 
 7/10/2024
 
 Hasta 
 
 7/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135716,Banco del tiempo Cruz del Humilladero,"['7/10/2024', '7/10/2025']","Los vecinos aportan tiempo para realizar tareas, a modo de trueque, fortaleciendo la vida social de la zona.","Evento:
ACTIVIDADES ACP
Otros lugares:
Centro ciudadano Rafael Dávila
Fecha Inscripción:

 
 Desde 
 
 7/10/2024
 
 Hasta 
 
 7/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135711,CAMPAÑA DE ARMARIO A ARMARIO,"['7/10/2024', '7/10/2025']","ENTREGA  E INTERCAMBIO DE ROPA, ZAPATOS, LIBROS. ACTIVIDAD DE ECONOMÍA SOCIAL Y CIRCULAR","Evento:
ACTIVIDADES ACP
Otros lugares:
Centro ciudadano Rafael Dávila
Fecha Inscripción:

 
 Desde 
 
 7/10/2024
 
 Hasta 
 
 7/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135712,HUERTO URBANO,"['7/10/2024', '7/10/2025']",Actividades hortícolas,"Evento:
ACTIVIDADES ACP
Otros lugares:
Patio exterior Centro Ciudadano Rafael Dávila
Horario:
Lunes a viernes de 09.00 a 14.00h
Fecha Inscripción:

 
 Desde 
 
 7/10/2024
 
 Hasta 
 
 7/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135708,PROYECTO PAMEX,"['7/10/2024', '7/10/2025']",Programa educativo para menores expulsados de los IES de Málaga,"Evento:
ACTIVIDADES ACP
Otros lugares:
Centro ciudadano Rafael Dávila
Horario:
Lunes a viernes de 09.00 a 14.00h
Fecha Inscripción:

 
 Desde 
 
 7/10/2024
 
 Hasta 
 
 7/10/2025

Destinatarios:

 
 Juvenil",https://www.malaga.eu/visorcontenido/AGDImageDisplayer1/47698/ImagenAgenda47698,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135684,Fisioterapia en grupo,"['4/10/2024', '4/10/2025']",Sesión grupal de Fisioterapia orientada a la recuperación funcional y al bienestar personal.,"Evento:
ACTIVIDADES AMFAEM 2024-25
Otros lugares:
C/ Archidona 23
Horario:
Los jueves de 12.00 a 13.00h
Fecha Inscripción:

 
 Desde 
 
 4/10/2024
 
 Hasta 
 
 4/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135687,Taller de Memoria,"['4/10/2024', '4/10/2025']",Taller destinado a realizar actividades y ejercicios para mejorar la memoria,"Evento:
ACTIVIDADES AMFAEM 2024-25
Otros lugares:
C/ Archidona 23
Horario:
Los viernes de 11.00 a 12.00h
Fecha Inscripción:

 
 Desde 
 
 4/10/2024
 
 Hasta 
 
 4/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135685,Taller de manualidades,"['4/10/2024', '4/10/2025']",Taller de manualidades donde se practican y aprenden técnicas diferentes y se usan diversos materiales.,"Evento:
ACTIVIDADES AMFAEM 2024-25
Otros lugares:
C/ Archidona 23
Horario:
Los jueves de 17.00 a 19.00h
Fecha Inscripción:

 
 Desde 
 
 4/10/2024
 
 Hasta 
 
 4/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
/la-ciudad/agenda/detalle-actividad/index.html?id=135693,Terapia de grupo,"['4/10/2024', '4/10/2025']",Sesiones de Terapia de grupo en relación a aspectos relacionados con los afectados por esclerosis múltiple.,"Evento:
ACTIVIDADES AMFAEM 2024-25
Otros lugares:
C/ Archidona 23
Horario:
Los viernes de 12.15 a 14.00h
Fecha Inscripción:

 
 Desde 
 
 4/10/2024
 
 Hasta 
 
 4/10/2025

Destinatarios:

 
 Todas la edades",/export/shared/corporativas/default/agenda-l.png,,
